CustomerID,total_lifetime_orders,total_spent,total_items_bought,average_order_value,days_since_last_order,average_days_between_orders,Churn,Churn_Probability
12863.0,1,521.2,188,521.2,51,0.0,0,0.6372976529071316
15870.0,1,354.09000000000003,335,354.09000000000003,32,0.0,0,0.6371362733127917
16024.0,1,251.24,398,251.24,11,0.0,0,0.6368296526745303
16190.0,1,215.08,88,215.08,39,0.0,0,0.6365691596394173
16017.0,1,211.88,102,211.88,46,0.0,0,0.6364847102426069
13236.0,2,744.85,416,372.425,24,82.0,0,0.6355031422081764
13816.0,2,571.6700000000001,269,285.83500000000004,23,40.0,0,0.6352166794866219
13845.0,1,312.98,182,312.98,64,0.0,0,0.6351460881534209
16071.0,1,326.24,180,326.24,44,0.0,0,0.6351176423254308
12995.0,1,211.32,108,211.32,84,0.0,0,0.6349835782242846
18240.0,1,422.58,126,422.58,45,0.0,0,0.6345684866628115
17977.0,1,288.14,342,288.14,28,0.0,0,0.6342724203431359
15277.0,1,255.9,205,255.9,46,0.0,0,0.6339511803469833
13416.0,2,712.5,142,356.25,43,37.0,0,0.6338066557287677
13774.0,1,345.0,192,345.0,81,0.0,0,0.6334556367668945
17892.0,3,244.1,109,81.36666666666666,55,49.5,0,0.6333790939758748
16330.0,3,251.91,147,83.97,17,47.0,0,0.6329327390012588
17480.0,1,511.82,338,511.82,77,0.0,0,0.6320652454933575
15783.0,1,246.3,212,246.3,10,0.0,0,0.63200902524755
18217.0,2,621.75,491,310.875,28,41.0,0,0.6320041000618568
12566.0,1,351.65,265,351.65,85,0.0,0,0.6317389960323204
13914.0,2,626.45,380,313.225,11,24.0,0,0.6310636742921819
17520.0,1,546.81,365,546.81,53,0.0,0,0.6309241734418229
15360.0,1,427.93,223,427.93,39,0.0,0,0.6308237256999483
12718.0,1,238.25,203,238.25,70,0.0,0,0.630413308703852
17385.0,1,261.11,201,261.11,14,0.0,0,0.6297397667450095
15957.0,1,428.89,211,428.89,31,0.0,0,0.6293001159102628
15158.0,1,401.4,198,401.4,44,0.0,0,0.6292059252792673
12390.0,1,549.84,353,549.84,79,0.0,0,0.6289889773371818
17636.0,1,285.56,182,285.56,18,0.0,0,0.6289889039524489
16281.0,1,2062.06,934,2062.06,71,0.0,0,0.6284763443207448
17111.0,1,248.61,302,248.61,46,0.0,0,0.6284113277273995
15054.0,2,302.1,198,151.05,11,28.0,0,0.6277008402782421
15551.0,1,436.06,218,436.06,36,0.0,0,0.6266636153011482
16848.0,1,281.42,182,281.42,52,0.0,0,0.626242319000357
16563.0,1,1077.74,486,1077.74,53,0.0,0,0.6258890391534992
13602.0,1,428.89,267,428.89,64,0.0,0,0.6256326374354783
13023.0,2,689.9,286,344.95,63,65.0,0,0.6255404437273473
12925.0,2,694.05,541,347.025,4,70.0,0,0.625536039800964
14020.0,2,642.8,441,321.4,16,71.0,0,0.6253101729391478
15320.0,1,267.13,326,267.13,43,0.0,0,0.6249898807302607
12890.0,1,380.47,259,380.47,23,0.0,0,0.6244989943434617
13058.0,3,271.40000000000003,52,90.46666666666668,24,63.5,0,0.6242498919082807
14500.0,3,356.85,117,118.95,87,50.5,0,0.6240184381354232
16723.0,2,589.15,399,294.575,90,16.0,0,0.6237549014098919
12558.0,1,269.96,196,269.96,7,0.0,0,0.6233760523161374
13960.0,2,230.22,142,115.11,20,50.0,0,0.6230709455711901
15035.0,1,252.73,245,252.73,89,0.0,0,0.6215663898007455
12448.0,1,449.45,243,449.45,43,0.0,0,0.6205808205302057
13504.0,1,295.93,178,295.93,63,0.0,0,0.6204306895567754
14764.0,1,278.3,190,278.3,46,0.0,0,0.6202880698619322
17498.0,1,272.22,394,272.22,75,0.0,0,0.6202442100152245
18158.0,2,453.4,354,226.7,8,79.0,0,0.6193779461480265
15103.0,2,703.36,329,351.68,30,55.0,0,0.6187841041720168
17383.0,1,199.29,150,199.29,3,0.0,0,0.618428039107735
14638.0,1,443.6,166,443.6,50,0.0,0,0.6177106573980038
16968.0,2,439.43,326,219.715,3,103.0,0,0.6172788904113635
12719.0,2,644.95,374,322.475,4,59.0,0,0.6171478478299125
15994.0,1,427.07,177,427.07,54,0.0,0,0.617147791795749
12479.0,1,527.2,385,527.2,10,0.0,0,0.6160595274745676
17384.0,2,336.4,88,168.2,18,199.0,0,0.6159923604331395
15368.0,1,446.94000000000005,230,446.94000000000005,20,0.0,0,0.6158876866962502
17453.0,2,486.72,219,243.36,17,46.0,0,0.6155132943478473
18006.0,1,444.68,220,444.68,22,0.0,0,0.615073946588
13739.0,1,216.9,54,216.9,17,0.0,0,0.6150454938899311
12740.0,1,427.6,342,427.6,63,0.0,0,0.614981764577395
17333.0,1,494.25,375,494.25,85,0.0,0,0.6148020002209196
13349.0,1,247.32,225,247.32,10,0.0,0,0.6144788825850923
14947.0,2,290.82,179,145.41,71,58.0,0,0.6144534430548945
17936.0,1,389.84,262,389.84,4,0.0,0,0.6140794033000213
14752.0,1,389.64,260,389.64,43,0.0,0,0.6140794033000213
14882.0,2,589.7,158,294.85,26,7.0,0,0.6139453109887428
12667.0,1,620.13,395,620.13,57,0.0,0,0.6139281964665619
14710.0,4,606.13,378,151.5325,13,15.0,0,0.6138487672398056
17614.0,1,390.07,238,390.07,56,0.0,0,0.6135820486894926
16613.0,1,618.59,293,618.59,69,0.0,0,0.6130780765002745
15091.0,1,480.71,346,480.71,67,0.0,0,0.6129206575059369
15837.0,1,391.98,189,391.98,64,0.0,0,0.6127995208579609
13359.0,1,439.56,161,439.56,63,0.0,0,0.6119278114630954
17201.0,1,342.63,268,342.63,53,0.0,0,0.6118766914178775
12827.0,3,430.15,197,143.38333333333335,5,19.0,0,0.6118761318618906
16776.0,1,388.28,262,388.28,59,0.0,0,0.611855686213725
17824.0,1,298.4,408,298.4,50,0.0,0,0.6115772664408188
15142.0,1,498.74,365,498.74,45,0.0,0,0.6115138733749894
17011.0,1,270.9,186,270.9,29,0.0,0,0.6110152476182323
12579.0,1,440.42,285,440.42,77,0.0,0,0.6109822342920421
18252.0,2,526.67,239,263.335,50,121.0,0,0.6098996869431434
17301.0,1,197.63,149,197.63,20,0.0,0,0.6097776044732377
15678.0,1,352.7,184,352.7,52,0.0,0,0.6095097887282566
16650.0,1,518.42,372,518.42,71,0.0,0,0.6094168672557772
16906.0,4,579.77,281,144.9425,81,55.333333333333336,0,0.6094071618942207
13529.0,2,307.76,74,153.88,78,125.0,0,0.6092244624041844
12384.0,2,585.27,126,292.635,28,92.0,0,0.6091342290331107
13563.0,2,777.53,209,388.765,83,55.0,0,0.6090637811901533
16364.0,2,707.04,280,353.52,11,125.0,0,0.6090458721941256
17321.0,2,700.86,373,350.43,7,59.0,0,0.6084929836806117
12492.0,2,263.21000000000004,192,131.60500000000002,62,42.0,0,0.6081917102492692
12349.0,1,1757.55,631,1757.55,18,0.0,0,0.6077104531460976
17483.0,3,414.04,191,138.01333333333335,64,58.5,0,0.6076832588168581
13083.0,2,303.75,187,151.875,3,71.0,0,0.6071155311341694
16025.0,1,439.66,338,439.66,29,0.0,0,0.6070395754307377
16674.0,2,319.61,188,159.805,54,43.0,0,0.6070283024740815
15652.0,1,337.74,208,337.74,90,0.0,0,0.6064231212644152
12702.0,1,219.0,53,219.0,19,0.0,0,0.606149491357069
16189.0,2,215.48,134,107.74,15,69.0,0,0.6059464801046365
15821.0,2,570.96,202,285.48,43,17.0,0,0.6057658604124945
13923.0,1,351.13,185,351.13,53,0.0,0,0.6053512635088019
15556.0,1,279.77,236,279.77,23,0.0,0,0.6052247174946492
15264.0,1,393.74,265,393.74,63,0.0,0,0.6049583836058208
12589.0,2,646.68,306,323.34,28,115.0,0,0.6047448568734453
15721.0,1,507.08,409,507.08,11,0.0,0,0.6042733164082115
14975.0,1,279.94,380,279.94,56,0.0,0,0.6041912701762828
17839.0,1,338.8,285,338.8,41,0.0,0,0.6039804589061434
13332.0,1,350.9,179,350.9,13,0.0,0,0.6038409869640984
13245.0,1,430.5,125,430.5,50,0.0,0,0.6035970235182887
17354.0,1,1393.06,1006,1393.06,50,0.0,0,0.6029185416737781
15025.0,1,377.01,189,377.01,32,0.0,0,0.6027516262124406
13352.0,1,397.98,321,397.98,59,0.0,0,0.6027412921022475
14333.0,1,415.2,58,415.2,67,0.0,0,0.6023484494993628
12403.0,1,427.7,96,427.7,49,0.0,0,0.602260835070542
16826.0,1,341.7,158,341.7,50,0.0,0,0.6018212046676832
18276.0,1,335.86,186,335.86,43,0.0,0,0.6016137394408814
16999.0,2,484.82,294,242.41,22,50.0,0,0.6010521806222286
14538.0,2,388.25,155,194.125,64,191.0,0,0.5998700436482847
13827.0,3,412.05,141,137.35,57,42.5,0,0.5998568384183579
13828.0,1,209.49,311,209.49,21,0.0,0,0.5997382485230088
12824.0,1,397.12,232,397.12,59,0.0,0,0.5995609089981155
18040.0,2,357.20000000000005,148,178.60000000000002,18,226.0,0,0.5993059334245008
15762.0,2,583.75,251,291.875,64,12.0,0,0.5990560466434881
18164.0,1,399.65,184,399.65,36,0.0,0,0.5986942152071724
16236.0,1,432.2,184,432.2,77,0.0,0,0.5981423317038297
18067.0,1,396.33,189,396.33,39,0.0,0,0.5969394348058691
12588.0,1,214.9,53,214.9,38,0.0,0,0.596834764886144
15492.0,2,659.4599999999999,483,329.73,27,46.0,0,0.5966116787599544
13954.0,2,439.92,150,219.96,1,69.0,0,0.5965062014116082
17347.0,1,228.96,216,228.96,85,0.0,0,0.5960210793016658
15341.0,1,2020.52,812,2020.52,80,0.0,0,0.5952648180426823
17313.0,1,2328.84,1402,2328.84,30,0.0,0,0.5950543513197992
13278.0,1,542.73,537,542.73,40,0.0,0,0.5950534198828255
14756.0,1,738.96,416,738.96,14,0.0,0,0.5949931888179697
15988.0,1,158.03,181,158.03,18,0.0,0,0.5949853510504525
15175.0,1,224.14,454,224.14,71,0.0,0,0.5948008076423794
13763.0,1,1714.96,728,1714.96,62,0.0,0,0.593570581558436
12991.0,2,503.76,405,251.88,22,89.0,0,0.5929096579113924
14681.0,3,498.95,76,166.31666666666666,70,70.0,0,0.5928611503154747
14451.0,2,662.59,389,331.295,59,134.0,0,0.5920647393783928
12635.0,2,1689.18,1172,844.59,89,65.0,0,0.592000399663516
17640.0,1,621.66,250,621.66,86,0.0,0,0.5919882420573251
16982.0,1,384.06,182,384.06,60,0.0,0,0.591977077808982
14335.0,2,468.26,379,234.13,15,80.0,0,0.5910933365612249
14138.0,2,982.38,610,491.19000000000005,1,62.0,0,0.590543781057204
17973.0,1,337.04,176,337.04,51,0.0,0,0.590122975411328
13347.0,1,341.36,205,341.36,69,0.0,0,0.5900741749283271
13697.0,1,151.29999999999998,177,151.29999999999998,38,0.0,0,0.588672427870803
17666.0,2,728.16,596,364.08,3,61.0,0,0.5886338880493929
12795.0,1,430.48,68,430.48,18,0.0,0,0.5884961619220863
13986.0,1,320.46,430,320.46,16,0.0,0,0.5883211301428072
13822.0,2,632.0,611,316.0,5,34.0,0,0.5879653872349777
17579.0,3,448.9,258,149.63333333333335,4,87.0,0,0.5869798115363559
16574.0,1,451.44,416,451.44,70,0.0,0,0.5866733291382511
17878.0,1,379.45,401,379.45,43,0.0,0,0.5864900574763479
17503.0,2,558.96,486,279.48,2,35.0,0,0.5863224220517614
14050.0,2,746.36,689,373.18,31,74.0,0,0.5858447144346932
13153.0,1,486.22,418,486.22,5,0.0,0,0.5852153314564909
13095.0,1,74.39999999999999,144,74.39999999999999,70,0.0,0,0.5851253998064697
12784.0,2,574.42,300,287.21,8,6.0,0,0.5850256514247841
15714.0,2,330.88,187,165.44,11,66.0,0,0.5842455855034866
16141.0,1,620.4,238,620.4,87,0.0,0,0.5836394630298041
12504.0,2,482.05,90,241.025,17,12.0,0,0.5833314603419043
16855.0,2,328.4,164,164.2,23,19.0,0,0.5825561031049382
16239.0,2,414.2,228,207.1,56,132.0,0,0.582389446369067
13980.0,1,200.14,172,200.14,59,0.0,0,0.581953632495052
14923.0,1,749.1,418,749.1,50,0.0,0,0.5815359614088385
14651.0,2,654.6,344,327.3,66,143.0,0,0.5813012254122808
16322.0,2,326.75,231,163.375,0,35.0,0,0.5806900644004169
14853.0,2,475.8,82,237.9,23,187.0,0,0.5797777172604515
18127.0,3,348.73,188,116.24333333333334,18,57.0,0,0.5792950531617453
15450.0,1,429.84,376,429.84,29,0.0,0,0.5790790972103259
17144.0,2,984.57,483,492.285,0,83.0,0,0.5790407923209399
13518.0,1,659.4399999999999,392,659.4399999999999,85,0.0,0,0.5783145588956624
15592.0,1,388.58,354,388.58,46,0.0,0,0.5782838767540055
12865.0,2,1568.23,925,784.115,25,97.0,0,0.5776795638577434
14690.0,2,371.7,170,185.85,43,107.0,0,0.5772853616002639
12571.0,2,519.61,523,259.805,39,81.0,0,0.5763229117489914
17397.0,2,696.41,254,348.205,21,0.0,0,0.5761546207222497
15524.0,1,440.0,4,440.0,24,0.0,0,0.5744264674172856
13434.0,2,534.24,300,267.12,73,22.0,0,0.5744197548005293
15014.0,2,260.17,151,130.085,42,133.0,0,0.574201541453692
15322.0,1,679.68,416,679.68,85,0.0,0,0.5736761649663911
16909.0,1,379.14,436,379.14,71,0.0,0,0.5735324821306514
18104.0,1,754.64,362,754.64,36,0.0,0,0.5734137831685383
13464.0,1,674.68,403,674.68,57,0.0,0,0.5732698247188748
16491.0,1,731.5,478,731.5,46,0.0,0,0.5732571599053291
13727.0,2,333.48,162,166.74,28,4.0,0,0.5729344507937209
15205.0,2,653.24,378,326.62,84,42.0,0,0.5725687960822893
15036.0,3,465.55,327,155.18333333333334,71,53.5,0,0.572178318927446
17466.0,2,763.28,306,381.64,9,68.0,0,0.5717881372720428
15872.0,2,360.93,212,180.465,14,0.0,0,0.5715192361800511
12832.0,2,383.03,195,191.515,31,65.0,0,0.571364231255448
17832.0,1,155.37,208,155.37,49,0.0,0,0.571170225781237
13176.0,1,492.84,453,492.84,45,0.0,0,0.5703774874859859
14869.0,2,725.7,550,362.85,8,94.0,0,0.5702913910712424
14517.0,2,330.45,91,165.225,32,108.0,0,0.5701893037027628
14660.0,2,285.74,228,142.87,86,14.0,0,0.5701876445323066
14567.0,2,1530.36,412,765.1800000000001,56,73.0,0,0.5684467905657052
14624.0,2,225.85,162,112.925,56,1.0,0,0.5682362543412947
12694.0,2,869.67,509,434.835,69,112.0,0,0.5677563530621477
12379.0,2,852.24,407,426.12,81,88.0,0,0.567651679543932
18265.0,2,801.51,311,400.755,71,85.0,0,0.5657181935051843
12930.0,2,415.8,252,207.9,77,93.0,0,0.5655243421105388
17447.0,2,541.53,443,270.765,39,31.0,0,0.5654746606325538
17221.0,2,335.13,288,167.565,6,28.0,0,0.5651505346657434
13823.0,2,957.66,439,478.83,18,72.0,0,0.5645402365710219
12794.0,2,860.41,592,430.205,52,45.0,0,0.5643095458696774
17254.0,2,272.44,252,136.22,4,10.0,0,0.5636293228027064
13066.0,2,470.8,322,235.4,23,7.0,0,0.5633870940694929
14093.0,1,442.85,406,442.85,11,0.0,0,0.5633118284591555
17805.0,1,512.31,478,512.31,73,0.0,0,0.562796766295856
17957.0,1,111.68,287,111.68,65,0.0,0,0.5627220883428392
16557.0,2,281.85,111,140.925,23,113.0,0,0.5623476556342715
16119.0,2,423.36,240,211.68,7,64.0,0,0.5619703626114335
13805.0,2,924.6,1900,462.3,51,76.0,0,0.5617498265682327
13689.0,1,910.0,512,910.0,62,0.0,0,0.5616598472338326
12452.0,2,430.57,185,215.285,16,0.0,0,0.5616049490456817
17564.0,3,454.01,146,151.33666666666667,23,27.5,0,0.5615841424932007
16597.0,1,90.04,184,90.04,3,0.0,0,0.5615723703973765
13930.0,2,337.34,274,168.67,57,78.0,0,0.5614934371845908
17357.0,2,388.14,153,194.07,23,0.0,0,0.5613389159044215
17423.0,2,698.41,459,349.205,45,171.0,0,0.5607245009129453
16953.0,1,20.8,10,20.8,29,0.0,0,0.5597808079394614
17986.0,1,20.8,10,20.8,55,0.0,0,0.5597808079394614
18001.0,2,417.23,363,208.615,11,74.0,0,0.5595034857786018
13430.0,2,679.45,751,339.725,18,67.0,0,0.5592698260995427
17495.0,2,497.56,229,248.78,7,31.0,0,0.5591983996748207
15239.0,2,780.59,594,390.295,9,68.0,0,0.5589870359921884
15963.0,2,470.76,298,235.38,19,25.0,0,0.558855901408085
12519.0,1,340.84,183,340.84,63,0.0,0,0.5583741861739199
12772.0,1,892.47,556,892.47,59,0.0,0,0.5579916820182551
17037.0,1,1267.32,656,1267.32,87,0.0,0,0.5578075459716676
15664.0,1,386.43,157,386.43,50,0.0,0,0.5577537074698078
17761.0,1,712.78,398,712.78,32,0.0,0,0.5564019757890128
15255.0,1,890.85,489,890.85,66,0.0,0,0.5554216767026423
14819.0,2,272.07,109,136.035,63,127.0,0,0.554827296487609
15066.0,1,893.59,317,893.59,52,0.0,0,0.5544185866483619
16260.0,1,1035.45,311,1035.45,50,0.0,0,0.5543158473517522
16851.0,3,342.45,271,114.15,3,23.5,0,0.5542145637148049
13594.0,1,396.97,359,396.97,52,0.0,0,0.5541699980438601
18081.0,3,343.45,195,114.48333333333332,35,48.5,0,0.5538987158071443
15287.0,2,486.69,433,243.345,21,48.0,0,0.5534639429965553
13350.0,2,979.12,287,489.56,15,63.0,0,0.5531149769311696
13321.0,2,567.36,372,283.68,71,14.0,0,0.5530883102503998
14356.0,2,701.23,277,350.615,79,1.0,0,0.5518269243432691
12713.0,1,848.55,508,848.55,0,0.0,0,0.5513508417026776
16482.0,1,220.62,346,220.62,15,0.0,0,0.5510742432833347
13419.0,1,221.06,275,221.06,63,0.0,0,0.5510571239862929
16884.0,2,429.84,320,214.92,37,0.0,0,0.5509401868416351
14780.0,2,447.68,310,223.84,54,24.0,0,0.550815211994766
12638.0,1,671.69,577,671.69,32,0.0,0,0.5507113258625739
12962.0,2,266.39,129,133.195,6,106.0,0,0.550242371883154
16751.0,1,1764.72,1031,1764.72,30,0.0,0,0.5499197526724485
14539.0,2,537.48,428,268.74,15,28.0,0,0.5496503048200867
17197.0,1,1013.01,191,1013.01,29,0.0,0,0.5494081546830837
13422.0,1,2626.3,1326,2626.3,63,0.0,0,0.5484889537118967
14714.0,1,160.19,229,160.19,23,0.0,0,0.5474152138942181
15782.0,3,2614.74,864,871.58,9,39.5,0,0.5472216399478451
16706.0,3,531.35,249,177.11666666666667,36,38.0,0,0.5465436038532815
14765.0,3,254.11,135,84.70333333333333,28,73.5,0,0.546447453717001
12374.0,1,742.9300000000001,342,742.9300000000001,24,0.0,0,0.5460567063896146
18123.0,2,589.4399999999999,594,294.72,23,7.0,0,0.5460115250544546
13759.0,2,659.4100000000001,287,329.70500000000004,32,37.0,0,0.5459168618343271
16368.0,2,497.43,260,248.715,1,25.0,0,0.5457950263536798
13566.0,2,874.71,575,437.355,40,41.0,0,0.5456296165617929
15980.0,3,2398.86,1560,799.62,88,82.5,0,0.5455335573221347
15986.0,1,168.12,268,168.12,29,0.0,0,0.5445771169633276
15603.0,1,48.48,96,48.48,78,0.0,0,0.5442471419984678
12871.0,2,380.64,200,190.32,83,123.0,0,0.5435508137975296
14720.0,3,663.81,219,221.27,5,60.0,0,0.5435242587935044
12398.0,1,1635.66,1394,1635.66,45,0.0,0,0.5428986794800978
15440.0,3,383.68,197,127.89333333333332,54,77.0,0,0.5409549162018557
12475.0,1,723.38,535,723.38,53,0.0,0,0.540721946776905
16243.0,2,409.1,110,204.55,33,21.0,0,0.5406606107045967
14385.0,3,202.11,159,67.37,8,7.0,0,0.5403027870502732
17919.0,1,1304.04,756,1304.04,87,0.0,0,0.5401741668946421
17502.0,4,689.1,376,172.275,8,6.333333333333333,0,0.5390857745704717
17232.0,2,421.52,203,210.76,2,11.0,0,0.5390770397564146
17425.0,2,759.17,407,379.585,18,41.0,0,0.5389743896787086
16800.0,1,1201.49,540,1201.49,10,0.0,0,0.5388715916432077
13091.0,1,345.82,466,345.82,27,0.0,0,0.5387381539199413
15773.0,1,635.6800000000001,311,635.6800000000001,5,0.0,0,0.5383190931793244
14887.0,1,1862.0,1100,1862.0,78,0.0,0,0.5382981776931034
14177.0,4,559.41,205,139.8525,85,31.0,0,0.5378520435710646
16685.0,2,324.24,396,162.12,60,0.0,0,0.5378106925812438
13336.0,1,795.12,559,795.12,76,0.0,0,0.5375709625412872
12844.0,2,325.96000000000004,125,162.98000000000002,28,101.0,0,0.5373621537782735
13503.0,1,216.85,248,216.85,70,0.0,0,0.5365384321780632
15423.0,1,43.5,101,43.5,37,0.0,0,0.535942084854315
17290.0,2,525.24,404,262.62,3,12.0,0,0.5358729362956248
14830.0,1,197.13,169,197.13,52,0.0,0,0.5356021234181573
14997.0,3,546.1999999999999,1120,182.06666666666663,45,65.5,0,0.5353439052214312
16478.0,3,331.0,224,110.33333333333331,24,20.0,0,0.5348837283951424
15315.0,2,570.5,862,285.25,63,51.0,0,0.5343746773459825
15657.0,1,30.0,24,30.0,22,0.0,0,0.5343666237667528
15115.0,1,340.11,157,340.11,17,0.0,0,0.5342481395376947
16480.0,1,769.29,455,769.29,75,0.0,0,0.5338382475184246
16372.0,2,367.93,166,183.965,32,0.0,0,0.5336865184445384
13673.0,2,396.92,119,198.46,18,13.0,0,0.5333515873971624
13878.0,1,1281.53,475,1281.53,54,0.0,0,0.5330486247266609
17172.0,1,317.76,480,317.76,78,0.0,0,0.532420852846409
13271.0,1,217.38,253,217.38,36,0.0,0,0.5306302612197349
14015.0,1,917.34,378,917.34,52,0.0,0,0.5304598407392583
16753.0,1,223.92,189,223.92,57,0.0,0,0.5303502416735598
12425.0,1,777.2,496,777.2,77,0.0,0,0.5298940201298304
14557.0,1,788.38,510,788.38,84,0.0,0,0.5297048957442854
12454.0,1,3528.34,1006,3528.34,55,0.0,0,0.5290998155867329
14628.0,2,671.96,272,335.98,90,151.0,0,0.5290484366196204
17432.0,2,365.76,207,182.88,17,19.0,0,0.5287380248735822
15429.0,2,397.35,380,198.675,26,48.0,0,0.528613027628249
12965.0,1,771.91,283,771.91,88,0.0,0,0.5283593122339073
18160.0,2,638.0600000000001,294,319.03000000000003,56,143.0,0,0.527840365986103
12602.0,1,153.12,162,153.12,58,0.0,0,0.5278065898267301
16404.0,1,443.05,157,443.05,69,0.0,0,0.5277649861272262
14629.0,2,959.01,380,479.505,3,43.0,0,0.5277417223849192
12895.0,2,372.8,210,186.4,41,44.0,0,0.52728624589538
13375.0,1,778.65,442,778.65,88,0.0,0,0.5268074313818975
17266.0,3,310.64,161,103.54666666666668,1,72.5,0,0.5264455124407647
12367.0,1,168.9,173,168.9,3,0.0,0,0.5262751908625884
15553.0,1,437.23,451,437.23,59,0.0,0,0.525973375965264
15604.0,1,216.39,159,216.39,51,0.0,0,0.525274816601703
13928.0,4,464.57,129,116.1425,10,40.66666666666666,0,0.5252191275606013
12552.0,2,437.82,88,218.91,38,0.0,0,0.5251049159145186
15075.0,1,773.03,447,773.03,77,0.0,0,0.5250072818864798
13109.0,2,786.54,520,393.27,59,97.0,0,0.5243866457741624
14416.0,2,490.22,326,245.11,21,20.0,0,0.5240830700025366
16934.0,2,950.93,399,475.465,54,0.0,0,0.5240716810371239
16742.0,1,464.9,1,464.9,46,0.0,0,0.5234190132114184
17004.0,2,1412.94,819,706.47,45,46.0,0,0.5231624650574139
18154.0,2,399.19,255,199.595,2,40.0,0,0.5230557625413015
15419.0,1,135.86,230,135.86,24,0.0,0,0.5228872390987459
15949.0,2,364.72,284,182.36,16,54.0,0,0.5228114832776135
15978.0,1,1098.78,888,1098.78,76,0.0,0,0.5227340642073053
17835.0,3,350.64,348,116.88,2,10.0,0,0.5226794679803972
13483.0,1,140.34,160,140.34,65,0.0,0,0.5226180586527336
13311.0,2,598.57,305,299.285,3,145.0,0,0.5223858981798672
13356.0,1,768.24,325,768.24,79,0.0,0,0.5216171095595566
14806.0,1,193.39,330,193.39,74,0.0,0,0.5214781441698337
14601.0,1,213.96,168,213.96,10,0.0,0,0.5213043056121668
14087.0,1,194.42,251,194.42,2,0.0,0,0.5209855641984138
13040.0,2,676.99,355,338.495,8,24.0,0,0.5207113556993755
16856.0,1,35.400000000000006,12,35.400000000000006,14,0.0,0,0.5205001106052278
17831.0,1,35.400000000000006,12,35.400000000000006,32,0.0,0,0.5205001106052278
16811.0,2,547.07,477,273.535,4,12.0,0,0.5198482163230908
17154.0,1,329.34,490,329.34,74,0.0,0,0.5196256574702578
18059.0,3,306.46,258,102.15333333333332,22,22.0,0,0.5196064203539368
16056.0,1,664.85,347,664.85,44,0.0,0,0.5191571175769328
13366.0,1,56.16,144,56.16,49,0.0,0,0.5189843348990855
12572.0,2,1020.42,452,510.21,8,43.0,0,0.5189787203742082
16343.0,2,370.48,195,185.24,15,0.0,0,0.5186931908305531
16488.0,3,498.8,728,166.26666666666668,32,57.5,0,0.5183466332481299
15540.0,1,213.3,200,213.3,10,0.0,0,0.5182648675698893
16352.0,2,494.44,300,247.22,17,20.0,0,0.5178257001400702
13500.0,3,1166.77,609,388.92333333333335,22,49.5,0,0.5178207678705677
17846.0,1,2033.1,1,2033.1,84,0.0,0,0.5172243824690257
15468.0,2,467.51,155,233.755,50,0.0,0,0.5162975168017128
16624.0,2,810.5699999999999,488,405.285,80,116.0,0,0.5157935092896746
13428.0,1,218.47,156,218.47,9,0.0,0,0.5156510056655591
14664.0,2,637.89,466,318.945,19,13.0,0,0.5151724088032704
18232.0,4,592.97,302,148.2425,81,38.333333333333336,0,0.5151666149630891
17736.0,3,377.44,238,125.81333333333332,8,52.0,0,0.5148730059362722
12508.0,2,398.27,272,199.135,25,2.0,0,0.5148599492956056
16101.0,1,1290.7,757,1290.7,70,0.0,0,0.5145799204203398
13596.0,2,697.04,406,348.52,5,7.0,0,0.5145796151523385
16921.0,1,169.79,171,169.79,60,0.0,0,0.5144412925704294
12612.0,1,704.0400000000001,262,704.0400000000001,73,0.0,0,0.5132785197706987
16240.0,2,3718.8,1641,1859.4,23,53.0,0,0.513093176344385
13354.0,1,743.53,604,743.53,70,0.0,0,0.5129512730697874
13732.0,1,491.86,498,491.86,27,0.0,0,0.5123349435389706
12603.0,1,739.1999999999999,63,739.1999999999999,21,0.0,0,0.5113085290678356
15458.0,1,161.64,156,161.64,24,0.0,0,0.5111792013737413
16268.0,2,667.65,533,333.825,70,0.0,0,0.5109533622079995
16689.0,2,422.6,330,211.3,75,6.0,0,0.5106438964726153
16415.0,1,210.35,187,210.35,43,0.0,0,0.5105730606377918
